Front,Back,Procedure,Guide,Chapter,Tags
"SERGEANT FOCUS: Supervisory responsibilities are never abrogated — ranking officers must take affirmative action when observing corruption or misconduct, including immediate IAB notification. This applies whether on or off duty, inside or outside NYC.","304 13 PARADES FUNERALS","A.G. 304",AG.,sergeant_focus
"SERGEANT FOCUS: Know the uniform permission hierarchy: (1) Outside NYC = Police Commissioner/First Deputy/Chief of Department, (2) Social events = Commanding Officer or designee.","304 13 PARADES FUNERALS","A.G. 304",AG.,sergeant_focus
"SERGEANT FOCUS: Out-of-state firearms require permission from Police Commissioner/First Deputy/Chief of Department even if the state allows out-of-jurisdiction officers to carry. State law does not override Department policy.","304 13 PARADES FUNERALS","A.G. 304",AG.,sergeant_focus
"SERGEANT FOCUS: Members must notify commanding officer PRIOR to acceptance — not after. Pre-approval is required.","304 14 GIFTS COMPENSATION","A.G. 304",AG.,sergeant_focus
"SERGEANT FOCUS: Know the two-track process: (1) Reward for police service = Police Commissioner decides, (2) Gift from city business dealer = Commanding Officer decides after reviewing City Charter § 2604(B)(5).","304 14 GIFTS COMPENSATION","A.G. 304",AG.,sergeant_focus
"SERGEANT FOCUS: Two or more gifts in a calendar year = report to Deputy Commissioner, Internal Affairs regardless of value or source.","304 14 GIFTS COMPENSATION","A.G. 304",AG.,sergeant_focus
"SERGEANT FOCUS: Commanding Officers must conduct semi-annual DMV inquiries and warrant checks for all UMOS and CMOS. When IAB flags a license issue, the member is immediately prohibited from driving Department vehicles until the matter is resolved.","304 COMPLIANCE WITH ORDERS","A.G. 304",AG.,sergeant_focus
"SERGEANT FOCUS: Ensure members are informed of this policy. Personal use and dissemination of derogatory/discriminatory material are strictly prohibited and subject to disciplinary action.","304 COMPUTER USE POLICY","A.G. 304",AG.,sergeant_focus
"SERGEANT FOCUS: As a supervisor, return salutes promptly. Ensure subordinates understand salute protocols, especially the distinction between saluting the desk vs. the Desk Officer, and the different protocols for Captain vs. Deputy Inspector rank thresholds.","304 COURTESIES","A.G. 304",AG.,sergeant_focus
"SERGEANT FOCUS: Supervisors should be familiar with HELPLINE, POPPA, and Counseling Services Unit referral pathways. Early detection and referral is the Department's objective. Participation in counseling does NOT jeopardize promotions. Counseling is confidential and NOT part of the disciplinary system.","304 FITNESS FOR DUTY","A.G. 304",AG.,sergeant_focus
"SERGEANT FOCUS: Know the distinction between the head covering and facial hair accommodation processes. Both use the same form and apply to the same groups, but the ID update mechanisms differ — head coverings go through the Shield/ID Unit for a new ID card, while facial hair goes into RAPNET.","304 PERSONAL APPEARANCE","A.G. 304",AG.,sergeant_focus
"SERGEANT FOCUS: Supervisors must be vigilant about prohibited conduct, particularly unauthorized relationships with subordinates, CIs, witnesses, victims, and youth. The political restrictions and Community Board rules are frequently tested areas.","304 PROHIBITED CONDUCT","A.G. 304",AG.,sergeant_focus
"Authorized Firearm","Service pistols and off-duty pistols/revolvers conforming to Firearms and Tactics Section specifications","A.G. 305",AG.,key_terms 305_uniforms_equipment
"Service Pistol","Primary on-duty firearm","A.G. 305",AG.,key_terms 305_uniforms_equipment
"Off-Duty Pistol/Revolver","Authorized secondary firearm; may be carried in addition to service pistol on duty (not visible)","A.G. 305",AG.,key_terms 305_uniforms_equipment
"Special Weapons","Require CO permission before carrying on duty (see A.G. 305-11)","A.G. 305",AG.,key_terms 305_uniforms_equipment
"FORCE RECORD (PD406-143)","Record of all revolvers/pistols owned, permitted modifications","A.G. 305",AG.,key_terms 305_uniforms_equipment
"Tritium Night Sights","Green night sights required on service pistols (optional for pre-9/12/94 members and off-duty pistols)","A.G. 305",AG.,key_terms 305_uniforms_equipment
"Firearms Safety Station","Used when loading/unloading firearms","A.G. 305",AG.,key_terms 305_uniforms_equipment
"Requirement","Detail","A.G. 305",AG.,key_terms 305_uniforms_equipment
"Retention","Reliable retention device other than friction alone","A.G. 305",AG.,key_terms 305_uniforms_equipment
"Coverage","Must cover trigger guard, muzzle, and front sight","A.G. 305",AG.,key_terms 305_uniforms_equipment
"Inside-waistband","Must have reinforced mouth for one-handed re-holstering","A.G. 305",AG.,key_terms 305_uniforms_equipment
"Prohibited types","""One size fits all,"" ""clip-on,"" ""belly band""","A.G. 305",AG.,key_terms 305_uniforms_equipment
"Eligible items","Uniforms/equipment damaged/lost in performance of duty; personal clothing/eyeglasses during extraordinary police action","A.G. 305",AG.,key_terms 305_uniforms_equipment
"Filing deadline","30 days from incident","A.G. 305",AG.,key_terms 305_uniforms_equipment
"Settlement deadline","180 days from approval","A.G. 305",AG.,key_terms 305_uniforms_equipment
"Direct forwarding","Cost < $100","A.G. 305",AG.,key_terms 305_uniforms_equipment
"Through channels","Cost ≥ $100","A.G. 305",AG.,key_terms 305_uniforms_equipment
"Personal articles NOT reimbursed","Jewelry, rings, bracelets (watches excepted at $75 max)","A.G. 305",AG.,key_terms 305_uniforms_equipment
"Item","Timeframe","A.G. 305",AG.,key_terms 305_uniforms_equipment
"Report for lost/damaged uniform","Within 30 days","A.G. 305",AG.,key_terms 305_uniforms_equipment
"Settlement execution","Within 180 days of approval","A.G. 305",AG.,key_terms 305_uniforms_equipment
"Vest return if it does not fit","Within 2 days","A.G. 305",AG.,key_terms 305_uniforms_equipment
"BWC","Body Worn Camera — carried when issued, requires Department training","A.G. 305",AG.,key_terms 305_uniforms_equipment
"CEW","Conducted Electrical Weapon (Taser) — carried on support side if assigned and trained","A.G. 305",AG.,key_terms 305_uniforms_equipment
"OC Spray","Oleoresin Capsicum pepper spray device — carried on support side, opposite firearm","A.G. 305",AG.,key_terms 305_uniforms_equipment
"RTKBCs","Right To Know Business Cards — carried on person in appropriate amounts","A.G. 305",AG.,key_terms 305_uniforms_equipment
"Color of the Day","Head/arm band carried by civilian clothes enforcement members (not undercovers)","A.G. 305",AG.,key_terms 305_uniforms_equipment
"Support Side","Non-shooting side of the duty belt (items 1-5)","A.G. 305",AG.,key_terms 305_uniforms_equipment
"Strong Side","Shooting/gun side of the duty belt (items 6-10)","A.G. 305",AG.,key_terms 305_uniforms_equipment
"Double Magazine Pouch","Flap and snap closure, black, affixed vertically; holds 2 extra magazines (15 rounds each)","A.G. 305",AG.,key_terms 305_uniforms_equipment
"ES Spec #","Equipment Section Specification Number — label inside authorized nylon duty belts","A.G. 305",AG.,key_terms 305_uniforms_equipment
"The 32 Club","Four items authorized when temp drops below 32 degrees: Balaclava, Winter Knit Hat (both require Duty Jacket), Winter Hat, and Earmuffs","A.G. 305",AG.,key_terms 305_uniforms_equipment
"Point Blank Enterprises Inc.","Sole authorized manufacturer of uniform shirt style outer vest covers","A.G. 305",AG.,key_terms 305_uniforms_equipment
"Outer Vest Cover","Uniform shirt style cover for body armor; must match uniform shirt color (blue or white); worn as outermost garment","A.G. 305",AG.,key_terms 305_uniforms_equipment
"Nylon Windbreaker","Specialized unit jacket; 1"" reflective tape divides front and back; ""POLICE"" on front, ""NYPD"" and ""POLICE"" on rear","A.G. 305",AG.,key_terms 305_uniforms_equipment
"Service Stripes (Hash Marks)","Each mark = 5 years; left sleeve only; Lt, Sgt, Det, P.O. only; may wear 6 months early","A.G. 305",AG.,key_terms 305_uniforms_equipment
"Collar Brass","Yellow metal insignia on both sides of collar (except raincoat); 1"" from forward edge on shirt, 1-1/4"" on Summer Blouse","A.G. 305",AG.,key_terms 305_uniforms_equipment
"Longevity Bar","Worn over right breast pocket by UMOS below Captain in short sleeves (no 6-month early rule like hash marks)","A.G. 305",AG.,key_terms 305_uniforms_equipment
"WTC Memorial Breast Bar","Worn above all bars except US Flag; does NOT require being on the job during 9/11","A.G. 305",AG.,key_terms 305_uniforms_equipment
"Firearms Proficiency Bar","Bottom-most bar; requires 100% at range; removed if not repeated; no promotional points","A.G. 305",AG.,key_terms 305_uniforms_equipment
"EPD","Excellent Police Duty — breast bar with numeral for multiples; max 2 bars","A.G. 305",AG.,key_terms 305_uniforms_equipment
"Gold Leaf","Signifies a 2nd Medal of Honor, Combat Cross, or Medal for Valor on the same bar","A.G. 305",AG.,key_terms 305_uniforms_equipment
"NCO Breast Bar","Worn above shield, immediately below Unit Citation or individual recognition awards (per P.G. 202-11)","A.G. 305",AG.,key_terms 305_uniforms_equipment
"Mourning Band","Black, 1/2"" wide; covers seal of the city (NOT shield # or rank)","A.G. 305",AG.,key_terms 305_uniforms_equipment
"CMOS Mourning Pin","Worn on left lapel by civilian members (who have no shield) per A.G. 305-14","A.G. 305",AG.,key_terms 305_uniforms_equipment
"Police Memorial Day","Mourning band mandatory if attending services at 1PP in uniform; optional for all others","A.G. 305",AG.,key_terms 305_uniforms_equipment
"National P.O.'s Memorial Day","Every May 15th — mourning band optional for all","A.G. 305",AG.,key_terms 305_uniforms_equipment
"NIJ","National Institute of Justice — certifies protective vest threat levels","A.G. 305",AG.,key_terms 305_uniforms_equipment
"Threat Level III+","Minimum required vest level (must EXCEED Level II)","A.G. 305",AG.,key_terms 305_uniforms_equipment
"Zylon","Vest material that is specifically NOT authorized","A.G. 305",AG.,key_terms 305_uniforms_equipment
"PA Vest Unit","Police Academy Vest Unit — inspects vests, provides guidance on serviceability","A.G. 305",AG.,key_terms 305_uniforms_equipment
"Typed Letterhead (49)","Report format used when presenting unserviceable vest to PA Vest Unit","A.G. 305",AG.,key_terms 305_uniforms_equipment
"Mnemonic","Meaning","A.G. 305",AG.,key_terms 305_uniforms_equipment
"A FAVOR","When to be unarmed off duty: Alcohol, Family/Supreme Court Matrimonial, Advisable not to carry, Vacation, Off-Duty Employment, Risk of Loss/Theft","A.G. 305",AG.,key_terms 305_uniforms_equipment
"By The Numbers (305)","1/4"" (shield-to-bar distance, fingernail length), 1/2"" (mourning band, cop's braid, facial hair), 1"" (windbreaker tape, collar brass on shirt), 1-1/4"" (boss's braid, collar brass on Summer Blouse), 3"" (min sock height Transit), 5"" (max sock height Transit)","A.G. 305",AG.,key_terms 305_uniforms_equipment
"SERGEANT FOCUS: Know the complete breast bar hierarchy from top (US Flag) to bottom (Firearms Proficiency). Verify members wear bars in correct order during inspections. Watch for unauthorized cloth flags or fraternal pins — only the American Flag breast bar is authorized at the top position. (A.G. 305-13)","305 EMBLEMS INSIGNIA BREAST BARS","A.G. 305",AG.,sergeant_focus
"SERGEANT FOCUS: Verify holster compliance (retention device, trigger guard coverage, no clip-on/belly band). Ensure members have passed qualification before carrying modified firearms. Know the Family Court/Supreme Court unarmed requirement.","305 FIREARMS REGULATIONS","A.G. 305",AG.,sergeant_focus
"SERGEANT FOCUS: If member is incapacitated, the supervisory officer must sign and submit the report within 30 days. Verify that damaged article is presented unrepaired and that the member was performing police duty (or extraordinary police action for civilian clothing).","305 LOST DAMAGED UNIFORM","A.G. 305",AG.,sergeant_focus
"SERGEANT FOCUS: Ensure members of the command wear mourning bands during the correct time periods. For LOD deaths, verify compliance through the 10th day after death for command members. Know that the flag period and mourning band period have different reference dates (funeral vs death). (A.G. 305-14)","305 MOURNING BANDS","A.G. 305",AG.,sergeant_focus
"SERGEANT FOCUS: As a supervisor, inspect vests when serviceability concerns are raised. Know the approval chain for not wearing: Bureau Chief/Deputy Commissioner for uniform, Immediate Supervisor for civilian enforcement. Direct members to the Patrol Borough for reserve supply regardless of their assigned bureau. Ensure members who are shot while wearing a vest — even if apparently uninjured — visit a doctor. (A.G. 305-15)","305 PROTECTIVE VESTS","A.G. 305",AG.,sergeant_focus
"SERGEANT FOCUS: As a supervisor, ensure compliance with unauthorized adornment prohibitions during roll call and throughout the tour. Verify belt equipment order at annual pistol qualification. Confirm civilian clothes members carry the Color of the Day band. (A.G. 305-08)","305 REQUIRED EQUIPMENT","A.G. 305",AG.,sergeant_focus
"Intoxication","Unfitness for duty due to influence of alcohol, narcotics, or other drug, or circumstances indicating member may have been intoxicated during earlier period related to the incident","A.G. 318",AG.,key_terms 318_disciplinary_matters
"Form","Used For","A.G. 318",AG.,key_terms 318_disciplinary_matters
"SUPERVISOR'S FITNESS FOR DUTY REPORT (PD469-150)","Prepared by both referring supervisor AND CO/XO/duty captain based on observations","A.G. 318",AG.,key_terms 318_disciplinary_matters
"NOTIFICATION OF ALLEGATION(S) AND EMPLOYEE'S RIGHTS (PD339-121)","Provided to member prior to interrogation for review and endorsement","A.G. 318",AG.,key_terms 318_disciplinary_matters
"CHARGES AND SPECIFICATIONS (PD468-121)","Formal disciplinary charges served on member","A.G. 318",AG.,key_terms 318_disciplinary_matters
"Right","Detail","A.G. 318",AG.,key_terms 318_disciplinary_matters
"PD339-121","Must be provided before questioning","A.G. 318",AG.,key_terms 318_disciplinary_matters
"Counsel","Permitted for serious violations or sufficient justification","A.G. 318",AG.,key_terms 318_disciplinary_matters
"BWC Review","Member may view own BWC recording related to incident prior to questioning","A.G. 318",AG.,key_terms 318_disciplinary_matters
"Line Organization","Representative present at all times during interrogation","A.G. 318",AG.,key_terms 318_disciplinary_matters
"Reasonable Time","Captain or above determines what constitutes ""reasonable time"" for counsel","A.G. 318",AG.,key_terms 318_disciplinary_matters
"Item","Timeframe","A.G. 318",AG.,key_terms 318_disciplinary_matters
"Post-charge interrogation completion","At least 10 days before Department trial","A.G. 318",AG.,key_terms 318_disciplinary_matters
"Tape provided after charge service","Within 20 days","A.G. 318",AG.,key_terms 318_disciplinary_matters
"Tape provided after post-charge interrogation","Within 5 days","A.G. 318",AG.,key_terms 318_disciplinary_matters
"Transcript to member","By 1000 hours on trial date","A.G. 318",AG.,key_terms 318_disciplinary_matters
"Recipient","Method","A.G. 318",AG.,key_terms 318_disciplinary_matters
"First Deputy Commissioner","Original (DIRECT) + Through channels","A.G. 318",AG.,key_terms 318_disciplinary_matters
"Chief of Department","DIRECT","A.G. 318",AG.,key_terms 318_disciplinary_matters
"Chief of Personnel","DIRECT","A.G. 318",AG.,key_terms 318_disciplinary_matters
"Chief of Internal Affairs","DIRECT","A.G. 318",AG.,key_terms 318_disciplinary_matters
"Deputy Commissioner, Trials","DIRECT","A.G. 318",AG.,key_terms 318_disciplinary_matters
"Department Advocate's Office","DIRECT","A.G. 318",AG.,key_terms 318_disciplinary_matters
"Member's CO","DIRECT","A.G. 318",AG.,key_terms 318_disciplinary_matters
"Type","Issued By","A.G. 318",AG.,key_terms 318_disciplinary_matters
"Schedule ""A""","CO/XO","A.G. 318",AG.,key_terms 318_disciplinary_matters
"Schedule ""B""","CO/XO","A.G. 318",AG.,key_terms 318_disciplinary_matters
"Schedule ""C""","Department Advocate only","A.G. 318",AG.,key_terms 318_disciplinary_matters
"Letter","Meaning","A.G. 318",AG.,key_terms 318_disciplinary_matters
"F","FADO (Force, Abuse of authority, Discourtesy, Offensive Language)","A.G. 318",AG.,key_terms 318_disciplinary_matters
"O","Other appropriate by CO/XO (after notifying Adjutant and consulting Advocate)","A.G. 318",AG.,key_terms 318_disciplinary_matters
"U","Unauthorized use of a Department Vehicle","A.G. 318",AG.,key_terms 318_disciplinary_matters
"L","Loss of Shield, Activity Log, or Department property","A.G. 318",AG.,key_terms 318_disciplinary_matters
"F","Failure to give name and shield to person requesting","A.G. 318",AG.,key_terms 318_disciplinary_matters
"R","Radio: fail to respond, acknowledge, give disposition, or unauthorized transmission","A.G. 318",AG.,key_terms 318_disciplinary_matters
"A","Alcohol in dept. facility or vehicle unless within scope of assignment","A.G. 318",AG.,key_terms 318_disciplinary_matters
"P","Prisoner — failure to safeguard","A.G. 318",AG.,key_terms 318_disciplinary_matters
"Letter","Meaning","A.G. 318",AG.,key_terms 318_disciplinary_matters
"A","Arrest for PL crime (Misd or Fel) or DWI (VTL 1192 subs 2-4a)","A.G. 318",AG.,key_terms 318_disciplinary_matters
"D","Dole Test — Refuse to take","A.G. 318",AG.,key_terms 318_disciplinary_matters
"O","Order — Refuse a lawful order","A.G. 318",AG.,key_terms 318_disciplinary_matters
"G","G.O. 15 — Refuse to answer","A.G. 318",AG.,key_terms 318_disciplinary_matters
"C","Club — Patronize a ""Good Ass Club"" (G.D.A.S.S.: Gambling, Drugs, After hours, Social club, Smoke)","A.G. 318",AG.,key_terms 318_disciplinary_matters
"A","AWOL — 5 consecutive tours","A.G. 318",AG.,key_terms 318_disciplinary_matters
"R","Roll Call / during the tour — Refuse assignment","A.G. 318",AG.,key_terms 318_disciplinary_matters
"Actor","Authority Level","A.G. 318",AG.,key_terms 318_disciplinary_matters
"Uniformed Sergeant (or above)","Must suspend","A.G. 318",AG.,key_terms 318_disciplinary_matters
"TM/SSDD","Authorized to suspend","A.G. 318",AG.,key_terms 318_disciplinary_matters
"Option","Result","A.G. 318",AG.,key_terms 318_disciplinary_matters
"Accept both finding and penalty","Adjudicated at command level","A.G. 318",AG.,key_terms 318_disciplinary_matters
"Accept finding but not penalty","CD Review Panel decides","A.G. 318",AG.,key_terms 318_disciplinary_matters
"Accept neither — opt for Charges","Goes to Department Advocate","A.G. 318",AG.,key_terms 318_disciplinary_matters
"CD Type","Time","A.G. 318",AG.,key_terms 318_disciplinary_matters
"Unsubstantiated (A or B)","1 year","A.G. 318",AG.,key_terms 318_disciplinary_matters
"Schedule ""A""","1 year","A.G. 318",AG.,key_terms 318_disciplinary_matters
"Schedule ""B"" (sealing)","3 years","A.G. 318",AG.,key_terms 318_disciplinary_matters
"Item","Timeframe","A.G. 318",AG.,key_terms 318_disciplinary_matters
"Member election of CD option","3 working days from CO/XO's decision","A.G. 318",AG.,key_terms 318_disciplinary_matters
"CD adjudication deadline","60 days from issuance","A.G. 318",AG.,key_terms 318_disciplinary_matters
"Citywide system entry (issuance)","5 working days from issuance","A.G. 318",AG.,key_terms 318_disciplinary_matters
"Citywide system entry (adjudication)","5 working days from adjudication","A.G. 318",AG.,key_terms 318_disciplinary_matters
"CO sign-off on Citywide entries","5 working days from completion of adjudication entries","A.G. 318",AG.,key_terms 318_disciplinary_matters
"49 to Chief of Dept (arrested MOS)","24 hours","A.G. 318",AG.,key_terms 318_disciplinary_matters
"MOS updates CO on case status","Every 30 days","A.G. 318",AG.,key_terms 318_disciplinary_matters
"Question Type","Who to Ask","A.G. 318",AG.,key_terms 318_disciplinary_matters
"Questions on Law","Legal Bureau","A.G. 318",AG.,key_terms 318_disciplinary_matters
"Questions on Procedure","Department Advocate","A.G. 318",AG.,key_terms 318_disciplinary_matters
"SERGEANT FOCUS: Know the 8 items the interrogating officer must inform the member about. No ""off the record"" questions, threats, or reward promises. Interrogation must be recorded. Post-charge interrogation must be completed 10 days before trial. Assign member to 2nd Platoon.","318 INTERROGATION MOS","A.G. 318",AG.,sergeant_focus
"SERGEANT FOCUS: The first supervisor on scene must (1) direct member to remain, (2) prepare PD469-150 immediately, (3) notify CO/XO/duty captain. Supervisory officer is mandated to contact Counseling Services Unit. IAB Command Center must be notified for log number.","318 REMOVAL FIREARMS INTOXICATED","A.G. 318",AG.,sergeant_focus
"Form","Purpose","A.G. 319",AG.,key_terms 319_civilian_personnel
"Employee Statement Form (FISA WCS-110)","Civilian member's statement of injury","A.G. 319",AG.,key_terms 319_civilian_personnel
"Supervisor's/Agency Form - Report of Injury (FISA WCS-100)","Supervisor's report of civilian injury","A.G. 319",AG.,key_terms 319_civilian_personnel
"Witness Statement Form (FISA WCS-120)","Witness account of civilian injury","A.G. 319",AG.,key_terms 319_civilian_personnel
"Employee Option Form (DP2002)","Civilian member's option selection","A.G. 319",AG.,key_terms 319_civilian_personnel
"Time Usage 49","Time Used Due to Job Injury - Workers Compensation","A.G. 319",AG.,key_terms 319_civilian_personnel
"Item","Timeframe","A.G. 319",AG.,key_terms 319_civilian_personnel
"Civilian member reports injury","No later than 7 days after incident","A.G. 319",AG.,key_terms 319_civilian_personnel
"Supervisor notifies Civilian Employee Services Unit","Immediately (business hours) or 0900 following business day","A.G. 319",AG.,key_terms 319_civilian_personnel
"Forward copies to Civilian Employee Services Unit","Within 24 hours of notification","A.G. 319",AG.,key_terms 319_civilian_personnel
"Authority","Action","A.G. 319",AG.,key_terms 319_civilian_personnel
"Chief of Personnel","Empowered to grant leave with pay for first week's absence (Workers Compensation, disabled in line of duty)","A.G. 319",AG.,key_terms 319_civilian_personnel
"SERGEANT FOCUS: Know the 5 forms required: WCS-110 (Employee Statement), WCS-100 (Supervisor Report of Injury), WCS-120 (Witness Statement), DP2002 (Employee Option), and Time Usage 49. Chief of Personnel grants leave with pay for first week.","319 CIVILIAN INJURY","A.G. 319",AG.,sergeant_focus
"Exchange of Tour","Voluntary performance of another MOS's tour; also known as a ""mutual""","A.G. 320",AG.,key_terms 320_personnel_matters
"FLSA Cycle","28-day Fair Labor Standards Act work cycle","A.G. 320",AG.,key_terms 320_personnel_matters
"Personal Folder","11"" x 14"" folder inscribed with name, tax registry, shield, date of appointment","A.G. 320",AG.,key_terms 320_personnel_matters
"Time Record Folder (TRF)","Separate folder for overtime reports — NOT in personal folder","A.G. 320",AG.,key_terms 320_personnel_matters
"Number","What It Means","A.G. 320",AG.,key_terms 320_personnel_matters
"5 days","Minimum advance submission for Exchange of Tour Request","A.G. 320",AG.,key_terms 320_personnel_matters
"7 days","Minimum advance notice for off-duty correctional facility visit","A.G. 320",AG.,key_terms 320_personnel_matters
"24 hours","Department can reschedule any same-rank MOS without this notice if mutual fails","A.G. 320",AG.,key_terms 320_personnel_matters
"28 days","FLSA cycle — mutuals must be within the same cycle","A.G. 320",AG.,key_terms 320_personnel_matters
"6 months","Reports older than this are purged from personal folder","A.G. 320",AG.,key_terms 320_personnel_matters
"Jan 1 / Jul 1","Dates when old reports are purged from personal folders","A.G. 320",AG.,key_terms 320_personnel_matters
"Requirement","Detail","A.G. 320",AG.,key_terms 320_personnel_matters
"Rank","Same rank, below captain","A.G. 320",AG.,key_terms 320_personnel_matters
"Assignment","Same command","A.G. 320",AG.,key_terms 320_personnel_matters
"Qualification","Must be qualified to perform each other's duties","A.G. 320",AG.,key_terms 320_personnel_matters
"Timing","Within same 28-day FLSA cycle","A.G. 320",AG.,key_terms 320_personnel_matters
"Consecutive tours","NOT permitted (no 3rd platoon followed by 1st platoon)","A.G. 320",AG.,key_terms 320_personnel_matters
"Sick reporting","Must report Regular Sick (not Administrative Sick); requires Dept surgeon visit","A.G. 320",AG.,key_terms 320_personnel_matters
"Overtime","No FLSA or contractual overtime generated","A.G. 320",AG.,key_terms 320_personnel_matters
"Form","PD433-160 (Exchange of Tour Request)","A.G. 320",AG.,key_terms 320_personnel_matters
"Form Number","Name","A.G. 320",AG.,key_terms 320_personnel_matters
"PD433-160","Exchange of Tour Request","A.G. 320",AG.,key_terms 320_personnel_matters
"PD406-143","Force Record","A.G. 320",AG.,key_terms 320_personnel_matters
"PD406-143a","Force Record Supplement","A.G. 320",AG.,key_terms 320_personnel_matters
"PD446-141","Source Document for Personnel Data Card","A.G. 320",AG.,key_terms 320_personnel_matters
"PD138-061","Employee's Withholding Exemption Certificate","A.G. 320",AG.,key_terms 320_personnel_matters
"PD429-122A","Sick Report Worksheet","A.G. 320",AG.,key_terms 320_personnel_matters
"PD429-131","Sick Report Return","A.G. 320",AG.,key_terms 320_personnel_matters
"PD468-123","Supervisor's Complaint Report/Command Discipline Election Report","A.G. 320",AG.,key_terms 320_personnel_matters
"PD120-060","Annual Uniform & Equipment Inspection Checklist","A.G. 320",AG.,key_terms 320_personnel_matters
"PD449-151","Personnel Records Transmittal","A.G. 320",AG.,key_terms 320_personnel_matters
"PD439-142","Individual Conduct Summary","A.G. 320",AG.,key_terms 320_personnel_matters
"PD138-064","Overtime Report","A.G. 320",AG.,key_terms 320_personnel_matters
"Step","Who","A.G. 320",AG.,key_terms 320_personnel_matters
"1","MOS","A.G. 320",AG.,key_terms 320_personnel_matters
"2","CO","A.G. 320",AG.,key_terms 320_personnel_matters
"3","CO","A.G. 320",AG.,key_terms 320_personnel_matters
"4","CO","A.G. 320",AG.,key_terms 320_personnel_matters
"5","CO","A.G. 320",AG.,key_terms 320_personnel_matters
"SERGEANT FOCUS: As a supervisor, you are responsible for ensuring personal folders are properly maintained, documents are filed correctly, and purge schedules are followed. When members transfer out, verify the sealed confidential envelope and photocopy of Force Record are provided. Check NYS driver's license on assignment.","320 03","A.G. 320",AG.,sergeant_focus
"SERGEANT FOCUS: While sergeants are not typically the primary grant administrators, you may serve as programmatic or fiscal contacts. Know the key rules: grant funds cannot supplant existing funding, overtime-in-time does not expend grant funds, equipment bidding takes 12-18 months, and HUD grants go through Housing Bureau. Timely reporting and compliance are your direct responsibility as a command contact.","320 04","A.G. 320",AG.,sergeant_focus
"AWOL","Absent Without Official Leave — member fails to report for duty without authorization","A.G. 324",AG.,key_terms 324_leave_payroll_timekeeping
"2-Hour AWOL","First threshold at beginning of tour; Desk Officer makes telephone inquiries and responds to member's residence","A.G. 324",AG.,key_terms 324_leave_payroll_timekeeping
"4-Hour AWOL","Escalation threshold; notifications expand to C.O./Duty Captain, Boro, Operations, and IAB Command Center","A.G. 324",AG.,key_terms 324_leave_payroll_timekeeping
"Entire Tour AWOL","Member absent for full tour; cannot return to duty without prior permission of Chief of Department","A.G. 324",AG.,key_terms 324_leave_payroll_timekeeping
"ICCU","Inter-City Correspondence Unit — contacted to notify local PD when member's residence is outside the city","A.G. 324",AG.,key_terms 324_leave_payroll_timekeeping
"Role","AWOL Responsibility","A.G. 324",AG.,key_terms 324_leave_payroll_timekeeping
"Desk Officer","Makes all initial inquiries at 2 hours; escalates notifications at 4 hours","A.G. 324",AG.,key_terms 324_leave_payroll_timekeeping
"C.O. / Duty Captain","Conducts immediate investigation at 4 hours; interviews member when located","A.G. 324",AG.,key_terms 324_leave_payroll_timekeeping
"IAB Command Center","Notified at 4-hour mark and when member is located","A.G. 324",AG.,key_terms 324_leave_payroll_timekeeping
"Sick Desk Supervisor","Notified when AWOL member is located","A.G. 324",AG.,key_terms 324_leave_payroll_timekeeping
"Chief of Department","Receives Typed Letterhead (49) report; must authorize return to duty after entire-tour AWOL","A.G. 324",AG.,key_terms 324_leave_payroll_timekeeping
"Item","Timeframe","A.G. 324",AG.,key_terms 324_leave_payroll_timekeeping
"AWOL threshold — D.O. inquiries begin","2 hours after beginning of tour","A.G. 324",AG.,key_terms 324_leave_payroll_timekeeping
"AWOL threshold — major notifications","4 hours after start of tour","A.G. 324",AG.,key_terms 324_leave_payroll_timekeeping
"Report to Chief of Department","Typed Letterhead (49) with results and action taken","A.G. 324",AG.,key_terms 324_leave_payroll_timekeeping
"Report","Purpose","A.G. 324",AG.,key_terms 324_leave_payroll_timekeeping
"Typed Letterhead (49)","To Chief of Department — results and action taken or contemplated","A.G. 324",AG.,key_terms 324_leave_payroll_timekeeping
"Supplemental Report (49)","When member is located — facts and discipline not previously reported","A.G. 324",AG.,key_terms 324_leave_payroll_timekeeping
"Command Log","Entry of facts, notifications, and investigation results","A.G. 324",AG.,key_terms 324_leave_payroll_timekeeping
"Applies To","Does NOT Apply To","A.G. 324",AG.,key_terms 324_leave_payroll_timekeeping
"Uniformed Members of the Service (UMOS)","Civilian Members of the Service (CMOS)","A.G. 324",AG.,key_terms 324_leave_payroll_timekeeping
"LEOSA Certification Card","Wallet-sized card exempting retired LEOs from local/state concealed carry prohibitions; must accompany retired ID card","A.G. 329",AG.,key_terms 329_career_development
"Vested Interest","Discontinuance of police service with pension benefit eligibility but not full retirement","A.G. 329",AG.,key_terms 329_career_development
"Resignation","Voluntary separation other than retirement/vested interest","A.G. 329",AG.,key_terms 329_career_development
"Dismissal Probation","Period included in negotiated penalties for alcohol-related motor vehicle incidents","A.G. 329",AG.,key_terms 329_career_development
"NICS Check","National Instant Criminal Background Check — required to retain post-1/15/13 Department-issued firearms","A.G. 329",AG.,key_terms 329_career_development
"Form","Purpose","A.G. 329",AG.,key_terms 329_career_development
"PROPERTY RECEIPT - DISCONTINUANCE OF SERVICE (PD520-013)","Property return documentation for retiring/resigning members","A.G. 329",AG.,key_terms 329_career_development
